"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
3.098194,3.387098,10.425044,7.9964604315595,5.44616625845691,0.0973644086349876,0.90416314024453,0.369176177771595,0.214937120081913,0.363024613722995,-0.929226696431429,0.0689266020517753,0.225171369526459,0.0157065720349515,-0.974192567175756
3.098194,3.387098,10.886348,7.99646082429343,5.44616628879417,0.0973543631399232,0.904163106992963,0.369176133065544,0.214937336746324,0.363024556365698,-0.929226714024975,0.0689266669572463,0.225171595518439,0.0157065819680261,-0.974192514780606
3.098194,3.809702,9.041138,7.99645821442301,5.44616793653118,0.097354445027528,0.904163623018647,0.369174805714815,0.214937445865587,0.363023260250897,-0.929227241634075,0.068926380449992,-0.225171613056804,-0.0157065664789,0.974192510976573
3.098194,3.809702,9.50244,7.99645745883232,5.44616786431525,0.0973594740375824,0.904163685583332,0.369174898176617,0.214937023866642,0.363023385649015,-0.929227204635817,0.068926218789598,0.225171159663691,0.0157065820912655,-0.974192615520524
3.098194,3.809702,9.963742,7.99645696831414,5.4461674731277,0.0973606965160199,0.904163664434515,0.369175116706486,0.214936737485946,0.363023822646647,-0.929227103601611,0.0689252792752806,-0.225170540052124,-0.0157074229876368,0.974192745177114
3.098194,3.809702,10.425044,7.99645782168845,5.44616790619455,0.0973644905192886,0.904163656270439,0.369174850420646,0.214937229200912,0.36302331760768,-0.929227224040707,0.0689263155457702,-0.22517138706502,-0.0157065565448044,0.974192563371698
3.098194,3.809702,10.886348,7.99645821442301,5.44616793653118,0.0973544450275645,0.904163623018647,0.369174805714815,0.214937445865587,0.363023260250897,-0.929227241634076,0.0689263804499918,0.225171613056804,0.0157065664789001,-0.974192510976573
3.520798,3.387098,9.041138,7.99646123564352,5.44616818935352,0.0973523238775703,0.904163394044137,0.369175398509255,0.214937390898184,0.363023887941559,-0.929227002630205,0.0689262966267539,0.225171520522426,0.0157067730109347,-0.974192529034791
3.943408,4.23231,9.50244,7.99645963754015,5.44617339095595,0.0973573331322523,0.904163514172991,0.369175340551835,0.214936985106763,0.363023864232276,-0.929227025557031,0.0689261124124948,0.22517107637575,0.0157067788827286,-0.974192631598554
3.943408,4.23231,9.963742,7.99645914702182,5.44617299976888,0.0973585556572407,0.904163493023919,0.369175559082061,0.214936698726003,0.363024301229963,-0.929226924522398,0.0689251728989022,-0.225170456763941,-0.0157076197781328,0.974192761254991
3.943408,4.23231,10.425044,7.99646000039696,5.44617343283485,0.0973623496809895,0.904163484860024,0.369175292795914,0.214937190441366,0.363023796191272,-0.929227044961912,0.0689262091677066,0.225171303777047,0.0157067533374465,-0.974192579449742
3.943408,4.23231,10.886348,7.99646039312877,5.44617346317183,0.0973523041637443,0.904163451608613,0.369175248090067,0.214937407104571,0.363023738834271,-0.929227062555333,0.0689262740729121,0.225171529767832,0.0157067632701599,-0.974192527054889
3.943408,4.654916,9.041138,7.99645976988854,5.4461740277703,0.0973523850472515,0.904163571410047,0.369174941186122,0.214937430279725,0.363023436282431,-0.929227184757677,0.0689262200981443,0.225171536488793,0.0157067471981277,-0.974192525760555
3.943408,4.654916,9.50244,7.99645901430013,5.44617395555414,0.0973574140063998,0.904163633974372,0.369175033648033,0.214937008282037,0.363023561680784,-0.929227147759336,0.0689260584369057,0.225171083096513,0.0157067628117149,-0.974192630304253
3.943408,4.654916,9.963742,7.99645852378084,5.44617356436819,0.0973586365452244,0.904163612825572,0.369175252178085,0.214936721900788,0.363023998677799,-0.929227046724907,0.0689251189254587,-0.225170463485313,-0.0157076037050475,0.974192759960602
3.943408,4.654916,10.425044,7.99645937715585,5.44617399743435,0.0973624305691053,0.904163604661742,0.369174985891573,0.214937213616074,0.363023493638453,-0.929227167164473,0.0689261551953982,-0.225171310498511,-0.0157067372628763,0.974192578155335
3.943408,4.654916,10.886348,7.99645976988854,5.4461740277703,0.0973523850472515,0.904163571410047,0.369174941186122,0.214937430279725,0.363023436282431,-0.929227184757677,0.0689262200981444,-0.225171536488792,-0.0157067471981283,0.974192525760555
0.985162,3.387098,9.041138,5.91522917744981,2.35700458501106,0.023227486372339,0.103821998877552,-0.988656037625998,-0.108536776323658,0.70212344383356,0.150145611223321,-0.696045232042917,0.704445641741343,-0.00394140787507435,0.709746999384704
0.985162,3.387098,9.50244,5.91522906156894,2.35700230124766,0.023232762284725,0.103821963864834,-0.988656064833754,-0.108536561981131,-0.702124143117353,-0.150145431571331,0.696044565405105,0.704444949922257,-0.00394142686010235,0.709747685930243
0.985162,3.387098,9.963742,5.91522943699201,2.35699885036047,0.0232318656716588,0.103821981017647,-0.98865599702248,-0.108537163262435,0.702125151735656,0.150145861414978,-0.696043455252713,0.70444394209742,-0.00394206182589063,0.70974868269748
0.985162,3.387098,10.425044,5.91522911013529,2.35700370914615,0.0232332941980429,0.103821982294537,-0.988656052584644,-0.108536655928689,0.702123704148299,0.150145513242154,-0.696044990590639,0.704445384728656,-0.00394138820721801,0.709747254586797
0.985162,3.387098,10.886348,5.91522917744981,2.35700458501106,0.0232274863723303,0.103821998877552,-0.988656037625997,-0.108536776323658,0.70212344383356,0.150145611223321,-0.696045232042917,0.704445641741342,-0.00394140787507435,0.709746999384704
0.985162,3.809702,9.041138,5.91522674407941,2.35700564796883,0.023227514087443,0.103821659596713,-0.988656110639291,-0.108536435790813,-0.702123482862087,-0.150145130596949,0.696045296350488,0.704445652844985,-0.00394140249328889,0.709746988393884
0.985162,3.809702,9.50244,5.9152266281982,2.35700336420712,0.023232790001458,0.103821624583897,-0.98865613784711,-0.108536221447015,0.702124182145017,0.150144950944004,-0.696044629713651,0.70444496102673,-0.00394142147682774,0.70974767493863
0.985162,3.809702,9.963742,5.91522700362143,2.35699991332145,0.02323189338994,0.103821641737121,-0.98865607003571,-0.108536822731066,0.702125190762203,0.150145380789898,-0.696043519562245,0.704443953202914,-0.00394205644333745,0.709748671704884
0.985162,3.809702,10.425044,5.91522667676474,2.35700477210459,0.0232333219096139,0.103821643013638,-0.98865612559797,-0.108536315395172,0.702123743176499,0.150145032615269,-0.69604505489859,0.704445395832615,-0.0039413828247532,0.709747243595675
0.985162,3.809702,10.886348,5.91522674407941,2.35700564796883,0.0232275140874573,0.103821659596713,-0.988656110639291,-0.108536435790812,0.702123482862087,0.150145130596949,-0.696045296350488,0.704445652844985,-0.00394140249328889,0.709746988393884
0.985162,4.23231,9.041138,5.91523259716291,2.35700532940993,0.0232274913512379,0.103821652219609,-0.988656112241395,-0.108536428253927,-0.702123489020225,-0.150145120023486,0.696045292419393,0.704445647794389,-0.00394140341277815,0.70974699340165
0.985162,4.23231,9.50244,5.91523248128218,2.35700304564702,0.023232767266374,0.103821617206955,-0.988656139449077,-0.108536213911213,0.702124188303534,0.150144940371416,-0.696044625781973,0.704444955975721,-0.00394142239705475,0.709747679946791
0.985162,4.23231,9.963742,5.91523285670538,2.35699959476008,0.0232318706490575,0.103821634360055,-0.988656071637772,-0.108536815194553,0.702125196921335,0.150145370216714,-0.696043515630066,0.704443948151295,-0.00394205736325792,0.709748676713639
0.985162,4.23231,10.886348,5.91523259716291,2.35700532940993,0.0232274913512845,0.103821652219609,-0.988656112241395,-0.108536428253927,0.702123489020225,0.150145120023486,-0.696045292419394,0.704445647794389,-0.00394140341277804,0.70974699340165
0.985162,4.654916,9.041138,5.9152321547747,2.35700563310907,0.0232274943028244,0.103821549402197,-0.988656134258189,-0.108536326054367,0.702123501529639,0.150144975070287,-0.696045311068828,0.7044456504795,-0.00394140264315468,0.709746990740868
0.985162,4.654916,9.50244,5.91523203889482,2.35700334934434,0.0232327702132764,0.103821514389618,-0.988656161465704,-0.108536111712861,0.702124200813294,0.150144795419119,-0.696044644430833,0.704444958660462,-0.00394142162818223,0.709747677286378
0.985162,4.654916,9.963742,5.91523241431663,2.35699989846129,0.0232318736047721,0.103821531542685,-0.988656093654642,-0.108536712994611,0.702125209429883,0.150145225263285,-0.696043534280493,0.704443950837236,-0.00394205659278846,0.709748674052051
0.985162,4.654916,10.425044,5.91523208745979,2.35700475724552,0.0232333021320563,0.103821532819143,-0.988656149216887,-0.108536205658385,0.702123761843842,0.150144877088384,-0.696045069617166,0.704445393467325,-0.00394138297426083,0.709747245942466
0.985162,4.654916,10.886348,5.9152321547747,2.35700563310907,0.0232274943027873,0.103821549402197,-0.98865613425819,-0.108536326054367,0.702123501529639,0.150144975070287,-0.696045311068828,0.7044456504795,-0.00394140264315468,0.709746990740868
0.985162,3.387096,9.041138,5.56206932199282,2.03060707753948,0.0268221116399454,-0.199619847695876,-0.960120214262147,0.195757734383818,-0.675773882173787,0.279560856180211,0.682037673346243,0.709564356896289,-0.00386029234612867,0.704630060077881
0.985162,3.387096,9.50244,5.56206883797497,2.03060541654285,0.0268265565162488,-0.199619808406476,-0.960120320944766,0.195757251208433,-0.675774539088298,0.279560488806602,0.682037173047197,0.709563742317602,-0.00386036360120484,0.704630678569352
0.985162,3.387096,9.963742,5.56206744046194,2.03060633319582,0.0268257305239937,-0.199619781209619,-0.960120594246249,0.195755938489881,0.675774409446001,-0.279559536404462,-0.682037691878705,0.709563873437574,-0.00386136110099367,0.704630541065823
0.985162,3.387096,10.425044,5.56206768159105,2.03061041781315,0.0268226171184064,-0.199619848779938,-0.960120521305789,0.195756227335368,-0.675772896006985,0.279559781020429,0.682039091151044,0.709565295794128,-0.00386178757975469,0.704629106410799
0.985162,3.387096,10.886348,5.56206932199282,2.03060707753948,0.0268221116399638,-0.199619847695876,-0.960120214262146,0.195757734383818,0.675773882173787,-0.279560856180211,-0.682037673346243,0.709564356896289,-0.00386029234612889,0.704630060077881
1.407768,3.387098,9.041138,5.91522922390665,2.35700600521224,0.0232269600710178,0.103822092518521,-0.98865602583108,-0.108536794189669,0.70212385989229,0.150145687896042,-0.69604479581143,0.704445213252973,-0.00394144568901611,0.70974742446229
1.407768,3.387098,9.50244,5.91522910802567,2.35700372144347,0.0232322368143232,0.10382205750563,-0.98865605303888,-0.108536579846981,0.702124559175752,0.150145508243856,-0.696044129173179,0.704444521433415,-0.00394146467403145,0.709748111007469
1.407768,3.387098,9.963742,5.91522948344889,2.35700027057249,0.0232313387072556,0.103822074658703,-0.988655985227547,-0.10853718112845,0.70212556779333,0.150145938087497,-0.696043019020175,0.704443513608051,-0.00394209964011905,0.709749107773987
1.407768,3.387098,10.425044,5.91522915659226,2.35700512936504,0.0232327662495412,0.103822075935779,-0.988656040789672,-0.108536673794967,0.702124120206788,0.150145589915288,-0.696044554359011,0.70444495624018,-0.00394142602111625,0.709747679664183
1.407768,3.809702,9.041138,5.91522679053642,2.35700706816894,0.0232269877912079,0.103821753238282,-0.988656098844346,-0.108536453656861,0.702123898920289,0.150145207270127,-0.696044860119506,0.704445224357083,-0.00394144030643484,0.709747413471025
1.407768,3.809702,9.50244,5.9152266746551,2.35700478440186,0.0232322645361728,0.103821718225293,-0.988656126052208,-0.108536239312903,0.702124598202887,0.150145027616986,-0.696044193482231,0.704444532538356,-0.00394145928996137,0.709748100015409
1.407768,3.809702,9.963742,5.91522705007849,2.35700133353239,0.0232313664307066,0.103821735378776,-0.988656058240749,-0.108536840597119,-0.702125606819347,-0.150145457462874,0.696043083330212,0.704443524714014,-0.0039420942567705,0.709749096780945
1.407768,3.809702,10.425044,5.91522672322188,2.35700619232242,0.0232327939662751,0.10382173665548,-0.98865611380297,-0.108536333261488,-0.702124159234459,-0.150145109288861,0.696044618667467,0.704444967344607,-0.00394142063785574,0.709747668672614
1.407768,3.809702,10.886348,5.91522679053642,2.35700706816894,0.0232269877911706,0.103821753238282,-0.988656098844346,-0.108536453656861,0.702123898920289,0.150145207270127,-0.696044860119506,0.704445224357083,-0.00394144030643495,0.709747413471025
3.520798,3.387098,9.963742,7.99645998953636,5.44616772595058,0.0973585753722093,0.904163435459747,0.369175709500379,0.214936682519574,0.363024450336552,-0.929226864597539,0.0689251954518129,0.225170447518036,0.0157076295193852,-0.974192763234982
3.520798,3.387098,10.425044,7.9964608429114,5.44616815901695,0.0973623693979631,0.904163427295677,0.369175443214851,0.214937174234829,0.363023945298085,-0.929226985036893,0.068926231722461,-0.225171294531849,-0.0157067630771931,0.974192581429611
3.520798,3.387098,10.886348,7.99646123564352,5.44616818935352,0.0973523238775339,0.904163394044137,0.369175398509255,0.214937390898184,0.363023887941559,-0.929227002630205,0.0689262966267539,0.225171520522426,0.0157067730109347,-0.974192529034791
3.520798,3.809702,9.041138,7.99645862577473,5.44616983708778,0.0973524057653212,0.904163910070113,0.369174071154755,0.214937500017445,0.36302259182319,-0.929227530239585,0.0689260101182005,0.225171538060871,0.0157067575223255,-0.974192525230735
3.520798,3.809702,9.50244,7.99645787018523,5.44616976487282,0.0973574347337994,0.904163972634888,0.369174163616066,0.214937078019302,0.363022717220405,-0.929227493241616,0.0689258484591659,-0.225171084668994,-0.0157067731339112,0.974192629774373
3.520798,3.809702,9.963742,7.99645737966532,5.44616937368751,0.0973586572643357,0.904163951486379,0.369174382146132,0.214936791637817,0.36302315421793,-0.929227392207372,0.0689249089455508,-0.22517046505748,-0.0157076140297937,0.974192759430745
3.520798,3.809702,10.425044,7.99645823304199,5.44616980675183,0.0973624512824467,0.904163943321878,0.369174115860131,0.214937283353826,0.363022649179202,-0.929227512646452,0.0689259452151566,-0.22517131207049,-0.0157067475875632,0.97419257762553
3.520798,3.809702,10.886348,7.99645862577473,5.44616983708778,0.0973524057653577,0.904163910070113,0.369174071154755,0.214937500017445,0.36302259182319,-0.929227530239585,0.0689260101182007,-0.225171538060871,-0.0157067575223256,0.974192525230735
3.520798,4.23231,9.041138,7.99646039312877,5.44617346317182,0.0973523041637443,0.904163451608613,0.369175248090067,0.214937407104571,0.363023738834271,-0.929227062555333,0.0689262740729121,0.225171529767832,0.0157067632701596,-0.974192527054888
3.520798,4.23231,9.50244,7.99645963754015,5.44617339095595,0.0973573331322523,0.904163514172991,0.369175340551835,0.214936985106763,0.363023864232276,-0.92922702555703,0.0689261124124949,0.22517107637575,0.0157067788827283,-0.974192631598554
3.520798,4.23231,9.963742,7.99645914702182,5.44617299976888,0.0973585556572042,0.904163493023919,0.369175559082061,0.214936698726003,0.363024301229963,-0.929226924522398,0.0689251728989027,-0.225170456763941,-0.0157076197781334,0.974192761254991
3.520798,4.23231,10.425044,7.99646000039696,5.44617343283485,0.0973623496809531,0.904163484860024,0.369175292795914,0.214937190441366,0.363023796191272,-0.929227044961912,0.0689262091677068,0.225171303777047,0.0157067533374463,-0.974192579449742
3.520798,4.23231,10.886348,7.99646039312877,5.44617346317183,0.0973523041637808,0.904163451608613,0.369175248090067,0.214937407104571,0.363023738834272,-0.929227062555333,0.0689262740729116,-0.225171529767832,-0.0157067632701601,0.974192527054889
3.943408,3.387098,9.041138,7.99646123564352,5.44616818935352,0.0973523238776068,0.904163394044137,0.369175398509256,0.214937390898185,0.363023887941558,-0.929227002630205,0.0689262966267546,0.225171520522426,0.0157067730109346,-0.974192529034791
3.943408,3.387098,9.50244,7.99646048005526,5.44616811713726,0.0973573528396594,0.904163456608466,0.369175490970975,0.214936968900585,0.363024013339767,-0.929226965631887,0.0689261349652313,-0.225171067130126,-0.0157067886245499,0.974192633578485
3.943408,3.387098,9.963742,7.99645998953636,5.44616772595058,0.0973585753722093,0.904163435459747,0.369175709500379,0.214936682519574,0.363024450336552,-0.929226864597539,0.0689251954518129,0.225170447518036,0.0157076295193852,-0.974192763234982
3.943408,3.387098,10.425044,7.9964608429114,5.44616815901695,0.0973623693979267,0.904163427295677,0.369175443214852,0.214937174234829,0.363023945298085,-0.929226985036893,0.0689262317224608,-0.225171294531848,-0.0157067630771933,0.974192581429611
3.943408,3.387098,10.886348,7.99646123564352,5.44616818935352,0.0973523238775339,0.904163394044137,0.369175398509255,0.214937390898184,0.363023887941559,-0.929227002630205,0.0689262966267538,0.225171520522426,0.0157067730109348,-0.974192529034791
3.943408,3.809702,9.041138,7.99645862577473,5.44616983708778,0.0973524057652847,0.904163910070113,0.369174071154755,0.214937500017445,0.36302259182319,-0.929227530239585,0.0689260101182008,0.225171538060871,0.0157067575223255,-0.974192525230735
3.943408,3.809702,9.50244,7.99645787018523,5.44616976487282,0.0973574347337994,0.904163972634888,0.369174163616066,0.214937078019302,0.363022717220405,-0.929227493241616,0.0689258484591659,-0.225171084668994,-0.0157067731339112,0.974192629774373
3.943408,3.809702,9.963742,7.99645737966532,5.44616937368751,0.0973586572643357,0.904163951486379,0.369174382146132,0.214936791637817,0.36302315421793,-0.929227392207372,0.0689249089455508,-0.22517046505748,-0.0157076140297937,0.974192759430745
3.943408,3.809702,10.425044,7.99645823304199,5.44616980675183,0.0973624512824831,0.904163943321878,0.369174115860131,0.214937283353826,0.363022649179202,-0.929227512646452,0.0689259452151565,0.225171312070491,0.0157067475875632,-0.97419257762553
3.943408,3.809702,10.886348,7.99645862577473,5.44616983708778,0.0973524057653212,0.904163910070113,0.369174071154755,0.214937500017445,0.36302259182319,-0.929227530239585,0.0689260101182007,0.225171538060871,0.0157067575223254,-0.974192525230735
3.520798,3.387098,9.50244,7.99646048005526,5.44616811713726,0.0973573528396594,0.904163456608466,0.369175490970975,0.214936968900585,0.363024013339767,-0.929226965631887,0.0689261349652313,-0.225171067130126,-0.0157067886245499,0.974192633578485
3.943408,4.23231,9.041138,7.99646039312877,5.44617346317182,0.0973523041637443,0.904163451608613,0.369175248090067,0.214937407104571,0.363023738834271,-0.929227062555333,0.0689262740729116,0.225171529767832,0.01570676327016,-0.974192527054888
0.985162,4.23231,10.425044,5.91523252984939,2.35700445354291,0.0232332991712725,0.103821635636711,-0.988656127199827,-0.108536307860362,0.702123749335375,0.150145022043389,-0.696045050966405,0.704445390781254,-0.00394138374576536,0.709747248604188
1.407768,4.23231,9.041138,5.91523264362056,2.35700674960846,0.0232269650582745,0.103821745862175,-0.988656100446344,-0.108536446119993,0.702123905077937,0.150145196697386,-0.696044856188745,0.704445219306822,-0.00394144122514806,0.709747418478455
1.407768,4.23231,9.50244,5.91523252773973,2.35700446584018,0.0232322418043236,0.103821710849348,-0.988656127654069,-0.108536231777117,-0.702124604360915,-0.15014501704512,0.696044189550886,0.704444527487682,-0.00394146020941233,0.709748105023236
1.407768,4.23231,9.963742,5.91523290316309,2.35700101496944,0.0232313436931346,0.103821728002708,-0.988656059842705,-0.108536833060622,0.702125612977989,0.150145446890412,-0.696043079398367,0.704443519662729,-0.0039420951759146,0.709749101789365
1.407768,4.23231,10.425044,5.91523257630718,2.35700587375916,0.0232327712311355,0.10382172927955,-0.988656115404721,-0.108536325726695,0.702124165392846,0.150145098717703,-0.696044614735615,0.70444496229358,-0.00394142155809174,0.709747673680793
1.407768,4.23231,10.886348,5.91523264362056,2.35700674960846,0.0232269650582285,0.103821745862175,-0.988656100446344,-0.108536446119993,0.702123905077938,0.150145196697387,-0.696044856188744,0.704445219306822,-0.00394144122514839,0.709747418478456
1.407768,4.654916,9.041138,5.91523220123021,2.35700705331292,0.0232269679960493,0.103821643041125,-0.988656122463558,-0.1085363439202,0.702123917589146,0.150145051741434,-0.696044874836984,0.704445221990689,-0.0039414404581235,0.709747415818898
1.407768,4.654916,9.50244,5.91523208535023,2.35700476954283,0.0232322447374963,0.103821608028373,-0.988656149671115,-0.108536129578533,0.702124616872469,0.15014487209007,-0.69604420819855,0.704444530171178,-0.00394145944313862,0.709748102364047
1.407768,4.654916,9.963742,5.9152324607722,2.35700131867599,0.0232313466350599,0.1038216251817,-0.988656081859995,-0.108536730860449,-0.702125625488332,-0.150145301934229,0.696043098047597,0.704443522347426,-0.00394209440804416,0.709749099129002
1.407768,4.654916,10.425044,5.91523213391545,2.3570061774671,0.0232327741781823,0.103821626458344,-0.988656137422201,-0.108536223524485,0.702124177903107,0.150144953759943,-0.696044633385181,-0.704444964978408,0.00394142078918602,-0.709747671020295
1.407768,4.654916,10.886348,5.91523220123021,2.35700705331292,0.0232269679961195,0.103821643041125,-0.988656122463558,-0.1085363439202,0.702123917589146,0.150145051741434,-0.696044874836984,0.704445221990689,-0.00394144045812361,0.709747415818898
1.407768,3.387096,9.041138,5.56206814279215,2.03061203289167,0.0268260785842809,-0.19961882895826,-0.96012041767612,0.195757775546123,-0.675775861252035,0.279560177539655,0.68203599060685,0.709562758658037,-0.00385884638586198,0.704631677424573
1.407768,3.387096,9.50244,5.56206765877395,2.03061037189065,0.0268305234948035,-0.199618789668152,-0.960120524358927,0.195757292370324,0.675776518164956,-0.279559810164781,-0.682035490306392,0.709562144077791,-0.00385891764226964,0.704632295914939
1.407768,3.387096,9.963742,5.56206626126067,2.0306112885432,0.0268296974750053,-0.199618762470592,-0.960120797660587,0.195755979651472,0.675776388522065,-0.279558857764655,-0.682036009138372,0.709562275199143,-0.00385991514411277,0.704632158412668
1.407768,3.387096,10.425044,5.56206650238999,2.03061537315586,0.0268265840954245,-0.199618830041623,-0.96012072471999,0.19575626849727,-0.675774875086537,0.279559102383968,0.682037408413971,0.709563697559697,-0.00386034162106841,0.70463072376102
1.407768,3.387096,10.886348,5.56206814279215,2.03061203289167,0.0268260785842915,-0.19961882895826,-0.96012041767612,0.195757775546123,-0.675775861252035,0.279560177539655,0.68203599060685,0.709562758658037,-0.0038588463858622,0.704631677424573
1.407768,3.809702,9.041138,5.56206701437673,2.0306110244781,0.0268260897310117,-0.199619051131917,-0.960120325305082,0.195758002036329,0.675775794154262,-0.279560494793088,-0.682035927049462,0.709562760057466,-0.00385884530733932,0.704631676021257
1.407768,3.809702,9.50244,5.56206653035646,2.0306093634817,0.0268305346364343,-0.199619011841873,-0.960120431988298,0.195757518859118,0.67577645106616,-0.279560127417249,-0.682035426750603,0.709562145478252,-0.00385891656497367,0.70463229451058
1.407768,3.809702,9.963742,5.56206513284335,2.03061028013339,0.0268297086245847,-0.199618984644549,-0.960120705289923,0.195756206141877,0.67577632142332,-0.27955917501843,-0.682035945582475,0.709562276599486,-0.00385991406591607,0.704632157008434
1.407768,3.809702,10.425044,5.56206537397178,2.03061436475069,0.0268265952414815,-0.199619052215642,-0.960120632349418,0.195756494986712,-0.675774807985349,0.279559419637094,0.682037344860629,0.709563698962182,-0.00386034054522177,0.704630722354611
1.407768,3.809702,10.886348,5.56206701437673,2.0306110244781,0.0268260897310569,-0.199619051131917,-0.960120325305083,0.195758002036329,0.675775794154262,-0.279560494793088,-0.682035927049462,0.709562760057466,-0.00385884530733949,0.704631676021256
5.75455,3.383798,8.30346,8.0844146074975,3.89981963261906,0,0.789119856431823,0.614239246698727,0,0.614239246698727,-0.789119856431823,0,0,0,1
5.75455,3.383798,8.76476,8.0844146074975,3.89981963261906,0,0.789119856431823,0.614239246698727,0,0.614239246698727,-0.789119856431823,0,0,0,1
5.75455,3.383798,9.22606,8.0844146074975,3.89981963261906,0,0.789119856431823,0.614239246698727,0,0.614239246698727,-0.789119856431823,0,0,0,1
5.75455,3.383798,9.68736,8.0844146074975,3.89981963261906,0,0.789119856431823,0.614239246698727,0,0.614239246698727,-0.789119856431823,0,0,0,1
5.75455,3.383798,10.14867,8.0844146074975,3.89981963261906,0,0.789119856431823,0.614239246698727,0,0.614239246698727,-0.789119856431823,0,0,0,1
2.79631,3.383798,8.30346,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
2.79631,3.383798,8.76476,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
2.79631,3.383798,9.22606,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
2.79631,3.383798,9.68736,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
2.79631,3.383798,10.14867,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
2.79631,3.806406,8.30346,7.17102432525298,5.31673635202556,0,0.864212624471095,0.503126763057564,0,-0.503126763057564,0.864212624471095,0,0,0,1
2.79631,3.806406,8.76476,7.17102432525298,5.31673635202556,0,0.864212624471095,0.503126763057564,0,-0.503126763057564,0.864212624471095,0,0,0,1
2.79631,3.806406,9.22606,7.17102432525298,5.31673635202556,0,0.864212624471095,0.503126763057564,0,-0.503126763057564,0.864212624471095,0,0,0,1
2.79631,3.806406,9.68736,7.17102432525298,5.31673635202556,0,0.864212624471095,0.503126763057564,0,-0.503126763057564,0.864212624471095,0,0,0,1
2.79631,3.806406,10.14867,7.17102432525298,5.31673635202556,0,0.864212624471095,0.503126763057564,0,-0.503126763057564,0.864212624471095,0,0,0,1
3.218914,3.383798,8.30346,7.17103659791435,5.31674064287257,0,0.864212745779658,0.503126554687769,0,0.503126554687769,-0.864212745779658,0,0,0,1
3.64152,4.22901,8.76476,7.17102712172871,5.31674365865341,0,0.864211384638473,0.503128892691776,0,0.503128892691776,-0.864211384638473,0,0,0,1
3.64152,4.22901,9.22606,7.17102712172871,5.31674365865341,0,0.864211384638473,0.503128892691776,0,0.503128892691776,-0.864211384638473,0,0,0,1
3.64152,4.22901,9.68736,7.17102712172871,5.31674365865341,0,0.864211384638473,0.503128892691776,0,0.503128892691776,-0.864211384638473,0,0,0,1
3.64152,4.22901,10.14867,7.17102712172871,5.31674365865341,0,0.864211384638473,0.503128892691776,0,0.503128892691776,-0.864211384638473,0,0,0,1
3.64152,4.651618,8.30346,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
3.64152,4.651618,8.76476,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
3.64152,4.651618,9.22606,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
3.64152,4.651618,9.68736,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
3.64152,4.651618,10.14867,7.17102786765377,5.31673851239771,0,0.864211531113751,0.503128641094926,0,0.503128641094926,-0.864211531113751,0,0,0,1
4.064126,3.383798,8.30346,7.17103367286551,5.31673987129604,0,0.864212327348004,0.503127273420699,0,-0.503127273420699,0.864212327348004,0,0,0,1
4.064126,3.383798,8.76476,7.17103367286551,5.31673987129604,0,0.864212327348004,0.503127273420699,0,-0.503127273420699,0.864212327348004,0,0,0,1
4.064126,3.383798,9.22606,7.17103367286551,5.31673987129604,0,0.864212327348004,0.503127273420699,0,-0.503127273420699,0.864212327348004,0,0,0,1
4.064126,3.383798,9.68736,7.17103367286551,5.31673987129604,0,0.864212327348004,0.503127273420699,0,-0.503127273420699,0.864212327348004,0,0,0,1
4.064126,3.383798,10.14867,7.17103367286551,5.31673987129604,0,0.864212327348004,0.503127273420699,0,-0.503127273420699,0.864212327348004,0,0,0,1
4.064126,3.806406,8.30346,7.17103013047627,5.31673771091273,0,0.864213420700513,0.503125395384807,0,-0.503125395384807,0.864213420700513,0,0,0,1
4.064126,3.806406,8.76476,7.17103013047627,5.31673771091273,0,0.864213420700513,0.503125395384807,0,-0.503125395384807,0.864213420700513,0,0,0,1
4.064126,3.806406,9.22606,7.17103013047627,5.31673771091273,0,0.864213420700513,0.503125395384807,0,-0.503125395384807,0.864213420700513,0,0,0,1
4.064126,3.806406,9.68736,7.17103013047627,5.31673771091273,0,0.864213420700513,0.503125395384807,0,-0.503125395384807,0.864213420700513,0,0,0,1
4.064126,3.806406,10.14867,7.17103013047627,5.31673771091273,0,0.864213420700513,0.503125395384807,0,-0.503125395384807,0.864213420700513,0,0,0,1
4.064126,4.22901,8.30346,7.17103292693593,5.31674501755733,0,0.864212180876453,0.503127525012064,0,-0.503127525012064,0.864212180876453,0,0,0,1
